battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
0.1409485637942552,0.0,0.0,0.0,0.3157894736842105,0.0,0.4032258064516129,0.4444444444444445,0.05,0.14285714285714285,0.55,0.6352040816326531,0.5400534045393859,0.46632816675574557,0.42857142857142855,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0,0
0.11957247828991316,1.0,0.64,1.0,0.47368421052631576,1.0,0.11290322580645161,0.0,0.425,0.2857142857142857,0.55,0.7285714285714285,0.6675567423230975,0.5831106360235169,0.6428571428571429,0.1111111111111111,0.8333333333333334,1.0,0.0,0.0,1
0.0895123580494322,1.0,0.0,1.0,0.10526315789473684,0.0,0.6451612903225806,0.33333333333333337,0.575,0.2857142857142857,0.2,0.15306122448979592,0.37316421895861146,0.7260823089257081,0.5,0.2777777777777778,0.8888888888888888,0.0,0.0,1.0,1
0.024716098864395457,0.0,0.12000000000000002,0.0,0.631578947368421,1.0,0.0,0.7777777777777778,0.8083333333333333,0.8571428571428571,0.65,0.11989795918367346,0.1081441922563418,0.043025120256547304,0.21428571428571427,0.2222222222222222,0.3888888888888889,1.0,0.0,1.0,0
0.6279225116900468,0.0,0.64,1.0,0.5789473684210527,1.0,0.016129032258064516,0.0,0.31666666666666665,1.0,0.85,0.2943877551020408,0.38117489986648867,0.5507749866381614,0.7857142857142857,0.2222222222222222,0.2777777777777778,1.0,0.0,1.0,1
0.008684034736138945,1.0,0.44000000000000006,0.0,0.3684210526315789,1.0,0.5645161290322581,0.0,0.7666666666666667,0.0,0.45,0.48775510204081635,0.8164218958611482,0.8380545163014431,0.5,0.4444444444444444,0.16666666666666666,1.0,1.0,1.0,1
0.822311289245157,1.0,0.24000000000000005,0.0,0.21052631578947367,1.0,0.16129032258064516,0.7777777777777778,0.325,1.0,0.45,0.4204081632653061,0.25433911882510013,0.2811330839123463,0.7857142857142857,0.3888888888888889,0.5,1.0,0.0,1.0,0
0.7214428857715431,1.0,0.2,0.0,0.47368421052631576,0.0,0.6290322580645161,0.33333333333333337,0.7666666666666667,0.42857142857142855,0.95,0.3535714285714286,0.2336448598130841,0.3014430785676109,1.0,0.5,0.0,0.0,1.0,1.0,0
0.8677354709418837,1.0,0.07999999999999999,0.0,0.10526315789473684,1.0,0.0967741935483871,0.33333333333333337,0.16666666666666666,0.8571428571428571,0.3,0.20408163265306123,0.21562082777036048,0.861838588989845,0.35714285714285715,0.4444444444444444,0.3333333333333333,1.0,0.0,1.0,1
0.9859719438877755,0.0,0.32,1.0,0.10526315789473684,0.0,0.46774193548387094,0.33333333333333337,0.775,1.0,0.3,0.5841836734693877,0.5714285714285714,0.6373597006948156,0.21428571428571427,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,1
0.14161656646626586,0.0,0.16,1.0,0.0,0.0,0.6451612903225806,0.0,0.11666666666666667,0.0,0.7,0.5346938775510204,0.4158878504672897,0.17958311063602353,0.5,0.5555555555555556,0.3888888888888889,0.0,0.0,1.0,0
0.07214428857715431,0.0,0.0,0.0,0.15789473684210525,0.0,0.3870967741935484,0.2222222222222222,0.10833333333333334,0.42857142857142855,0.2,0.4785714285714286,0.9666221628838452,0.430251202565473,0.42857142857142855,0.5555555555555556,0.6666666666666666,1.0,1.0,1.0,0
0.053440213760855046,0.0,0.039999999999999994,0.0,0.2631578947368421,1.0,0.8709677419354839,0.11111111111111112,0.8333333333333334,0.14285714285714285,0.5,0.26683673469387753,0.043391188251001335,0.026189203634420097,0.35714285714285715,0.2222222222222222,0.6111111111111112,1.0,1.0,1.0,0
0.3393453573814295,1.0,0.2,1.0,0.10526315789473684,0.0,0.0,0.5555555555555556,0.18333333333333332,1.0,0.7,0.46530612244897956,0.36248331108144194,0.3901656867985035,0.14285714285714285,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,0
0.3092852371409486,0.0,0.6,0.0,0.0,1.0,0.3225806451612903,0.6666666666666666,0.05,1.0,0.0,0.11479591836734694,0.48998664886515353,0.6202565473009086,0.8571428571428571,0.8888888888888888,0.16666666666666666,1.0,1.0,0.0,1
0.14762859051436206,0.0,0.24000000000000005,0.0,0.631578947368421,0.0,0.16129032258064516,1.0,0.10833333333333334,0.7142857142857143,1.0,0.07040816326530612,0.5814419225634179,0.5619989310529129,0.5714285714285714,0.3333333333333333,0.05555555555555555,0.0,0.0,0.0,0
0.3259853039412158,1.0,0.6,0.0,0.21052631578947367,0.0,0.24193548387096775,0.11111111111111112,0.7166666666666667,0.2857142857142857,0.95,0.1306122448979592,0.5967957276368492,0.9716729021913415,0.9285714285714286,0.3888888888888889,0.9444444444444444,1.0,1.0,0.0,1
0.8430193720774883,0.0,0.0,1.0,0.631578947368421,0.0,0.12903225806451613,0.11111111111111112,0.8666666666666667,0.2857142857142857,0.95,0.12142857142857143,0.9299065420560748,0.14323890967397113,0.8571428571428571,0.6666666666666666,0.6111111111111112,1.0,0.0,1.0,0
0.43219772879091517,0.0,0.72,1.0,0.0,1.0,0.9032258064516129,0.2222222222222222,0.75,0.5714285714285714,1.0,0.30918367346938774,0.12550066755674233,0.7672367717797969,0.35714285714285715,0.3888888888888889,0.5,1.0,0.0,0.0,1
0.4515698062792251,0.0,0.16,0.0,0.05263157894736842,1.0,0.43548387096774194,0.33333333333333337,0.925,0.14285714285714285,0.4,0.09081632653061225,0.25500667556742324,0.01469802244788883,0.9285714285714286,0.2777777777777778,0.9444444444444444,1.0,0.0,0.0,0
0.6265865063460254,0.0,0.16,0.0,0.631578947368421,1.0,0.2903225806451613,0.7777777777777778,0.5583333333333333,0.0,0.85,0.3193877551020408,0.2883845126835781,0.40994120791020844,1.0,0.6666666666666666,0.7222222222222222,1.0,0.0,1.0,0
0.6172344689378757,0.0,0.27999999999999997,0.0,0.47368421052631576,1.0,0.532258064516129,0.6666666666666666,0.39166666666666666,1.0,0.7,0.07653061224489796,0.9325767690253671,0.08925708177445217,0.5714285714285714,0.1111111111111111,0.2222222222222222,1.0,1.0,1.0,0
0.02404809619238477,1.0,0.6,0.0,0.05263157894736842,1.0,0.8548387096774194,0.2222222222222222,0.19166666666666668,0.8571428571428571,0.1,0.5311224489795918,0.6208277703604806,0.4738107963655799,0.35714285714285715,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,0
0.9639278557114228,1.0,0.0,0.0,0.05263157894736842,1.0,0.3870967741935484,0.4444444444444445,0.1,0.42857142857142855,0.45,0.1596938775510204,0.14152202937249667,0.5521111704970604,1.0,0.4444444444444444,0.2777777777777778,1.0,0.0,1.0,1
0.8724114896459586,1.0,0.0,1.0,0.10526315789473684,1.0,0.9516129032258065,0.0,0.45,0.7142857142857143,0.3,0.8846938775510204,0.9799732977303071,0.9273115980758952,0.21428571428571427,0.2777777777777778,0.7222222222222222,1.0,0.0,0.0,1
0.9225116900467601,0.0,0.6,0.0,0.5789473684210527,1.0,0.6774193548387096,0.7777777777777778,0.275,1.0,0.95,0.0020408163265306124,0.16221628838451269,0.8880277926242651,1.0,0.4444444444444444,1.0,1.0,1.0,0.0,1
0.2852371409485638,1.0,0.0,1.0,0.5789473684210527,0.0,0.8709677419354839,0.6666666666666666,0.0,1.0,0.65,0.11275510204081633,0.4959946595460614,0.10956707642971673,1.0,0.5555555555555556,0.16666666666666666,0.0,1.0,0.0,0
0.45023380093520377,1.0,0.48,1.0,0.05263157894736842,1.0,0.6935483870967742,0.5555555555555556,0.725,0.14285714285714285,0.35,0.04591836734693878,0.038050734312416554,0.530197755211117,0.35714285714285715,0.3333333333333333,0.16666666666666666,1.0,1.0,0.0,0
0.9465597862391449,0.0,0.5599999999999999,0.0,0.10526315789473684,0.0,0.12903225806451613,0.5555555555555556,0.25,0.5714285714285714,0.5,0.5969387755102041,0.6962616822429907,0.39043292357028325,0.14285714285714285,0.05555555555555555,0.7777777777777778,1.0,1.0,1.0,1
0.9779559118236473,1.0,0.8400000000000001,1.0,0.0,0.0,0.5967741935483871,0.11111111111111112,0.8916666666666667,0.42857142857142855,0.15,0.46683673469387754,0.9779706275033377,0.4746125066809193,0.42857142857142855,0.5555555555555556,0.7777777777777778,1.0,1.0,1.0,1
0.5985303941215765,0.0,0.96,1.0,0.6842105263157895,0.0,0.11290322580645161,0.4444444444444445,0.058333333333333334,0.7142857142857143,0.9,0.6673469387755102,0.9953271028037384,0.7699091394975949,0.5,0.05555555555555555,0.5,1.0,1.0,1.0,1
0.46760187040748163,1.0,0.0,0.0,0.10526315789473684,0.0,0.12903225806451613,1.0,0.15833333333333333,0.8571428571428571,0.35,0.15612244897959185,0.03871829105473965,0.06386958845537145,0.7142857142857143,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0
0.3199732798931196,1.0,0.0,0.0,0.0,1.0,0.5,0.888888888888889,0.6666666666666666,0.7142857142857143,0.0,0.5142857142857142,0.8397863818424566,0.5376803848209514,0.14285714285714285,0.2777777777777778,0.1111111111111111,1.0,1.0,0.0,1
0.9779559118236473,0.0,0.0,0.0,0.3157894736842105,1.0,0.03225806451612903,1.0,0.03333333333333333,0.8571428571428571,0.45,0.498469387755102,0.774365821094793,0.876269374665954,0.8571428571428571,0.0,0.7777777777777778,1.0,1.0,1.0,1
0.1736806947227789,1.0,0.0,0.0,0.47368421052631576,0.0,0.016129032258064516,0.7777777777777778,0.9666666666666667,0.8571428571428571,0.75,0.6760204081632653,0.9646194926568759,0.5323356493853554,1.0,0.16666666666666666,0.7222222222222222,1.0,1.0,1.0,1
0.8837675350701403,1.0,0.5599999999999999,1.0,0.47368421052631576,1.0,0.0,0.6666666666666666,0.19166666666666668,0.0,0.7,0.025510204081632654,0.403871829105474,0.9893105291288081,0.5,0.1111111111111111,0.9444444444444444,1.0,1.0,0.0,1
0.38276553106212424,0.0,0.76,1.0,0.10526315789473684,1.0,0.11290322580645161,0.888888888888889,0.19166666666666668,0.7142857142857143,0.7,0.4826530612244898,0.30173564753004006,0.4521646178514164,0.5714285714285714,0.05555555555555555,0.8888888888888888,1.0,1.0,1.0,0
0.648630594522378,0.0,0.9199999999999999,1.0,0.05263157894736842,0.0,0.5483870967741935,0.4444444444444445,0.4166666666666667,0.7142857142857143,0.5,0.7408163265306122,0.8304405874499332,0.19481560662747194,0.5,0.6111111111111112,0.2777777777777778,1.0,1.0,0.0,0
0.9973279893119572,1.0,0.12000000000000002,1.0,0.10526315789473684,1.0,0.08064516129032258,0.5555555555555556,0.06666666666666667,1.0,0.2,0.34030612244897956,0.14085447263017356,0.05291288081239979,0.42857142857142855,0.4444444444444444,0.2222222222222222,1.0,1.0,0.0,0
0.24315297261189045,0.0,0.96,0.0,0.2631578947368421,0.0,0.22580645161290322,0.0,0.075,0.42857142857142855,0.6,0.17091836734693877,0.33978638184245663,0.8653126670229824,0.5714285714285714,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,1
0.48296593186372744,0.0,0.0,0.0,0.8421052631578947,1.0,0.06451612903225806,0.33333333333333337,0.24166666666666667,0.7142857142857143,0.9,0.38112244897959185,0.21762349799732977,0.06680919294494922,0.35714285714285715,0.0,0.5,1.0,1.0,1.0,0
0.8289913159652639,0.0,0.72,1.0,0.47368421052631576,1.0,0.6612903225806451,0.33333333333333337,0.75,0.8571428571428571,0.6,0.23112244897959183,0.12082777036048065,0.6290753607696419,0.5,0.16666666666666666,0.4444444444444444,1.0,0.0,1.0,1
0.4876419505678023,0.0,0.27999999999999997,1.0,0.2631578947368421,0.0,0.8387096774193549,0.7777777777777778,0.875,0.2857142857142857,0.5,0.3224489795918367,0.45660881174899864,0.4024585783003741,0.0,0.16666666666666666,0.2222222222222222,1.0,1.0,0.0,0
0.20440881763527055,0.0,0.0,0.0,0.47368421052631576,0.0,0.0967741935483871,0.2222222222222222,0.65,0.5714285714285714,1.0,0.34030612244897956,0.1315086782376502,0.2747194013896312,0.8571428571428571,0.7222222222222222,0.0,0.0,1.0,1.0,0
0.20908483633934535,1.0,0.24000000000000005,1.0,0.10526315789473684,0.0,0.6290322580645161,0.7777777777777778,0.8083333333333333,0.14285714285714285,0.5,0.5571428571428572,0.6048064085447263,0.4510956707642972,0.7857142857142857,0.3333333333333333,0.5555555555555556,1.0,0.0,0.0,0
0.3627254509018036,0.0,0.52,0.0,0.21052631578947367,1.0,0.16129032258064516,0.6666666666666666,0.2,0.7142857142857143,0.25,0.6275510204081632,0.5093457943925234,0.4110101549973276,0.9285714285714286,0.3888888888888889,0.9444444444444444,1.0,1.0,1.0,0
0.9298597194388778,1.0,0.0,1.0,0.05263157894736842,0.0,0.3387096774193548,0.0,0.825,1.0,0.15,0.6137755102040816,0.6221628838451269,0.327632282202031,0.7142857142857143,0.3888888888888889,0.8333333333333334,0.0,1.0,0.0,1
0.24448897795591182,0.0,0.36,1.0,0.0,1.0,0.03225806451612903,0.6666666666666666,0.4583333333333333,0.7142857142857143,0.05,0.03571428571428571,0.9839786381842457,0.14270443613041153,0.5714285714285714,0.3333333333333333,0.05555555555555555,1.0,1.0,0.0,0
0.665998663994656,1.0,0.27999999999999997,1.0,0.0,1.0,0.1935483870967742,0.0,0.925,0.42857142857142855,0.05,0.05663265306122449,0.445260347129506,0.08578300374131481,0.6428571428571429,0.6666666666666666,0.5555555555555556,1.0,1.0,0.0,0
0.9218436873747495,0.0,0.68,0.0,0.21052631578947367,0.0,0.7903225806451613,0.2222222222222222,0.65,0.5714285714285714,0.35,0.24336734693877551,0.7029372496662216,0.2600213789417424,0.5,0.0,0.6666666666666666,1.0,0.0,0.0,0
0.1516366065464262,0.0,0.48,1.0,0.0,1.0,0.04838709677419355,0.5555555555555556,0.175,0.14285714285714285,1.0,0.2979591836734694,0.1835781041388518,0.1544628540887226,0.7857142857142857,0.0,0.16666666666666666,1.0,1.0,0.0,0
0.8169672678690715,1.0,0.52,0.0,0.0,1.0,0.11290322580645161,0.7777777777777778,0.16666666666666666,0.14285714285714285,0.05,0.33418367346938777,0.21895861148197596,0.7482629609834314,0.9285714285714286,0.8888888888888888,0.2222222222222222,1.0,0.0,0.0,1
0.9853039412157648,1.0,0.8400000000000001,1.0,0.3157894736842105,0.0,0.6935483870967742,1.0,0.4666666666666667,0.42857142857142855,0.95,0.3326530612244898,0.9566088117489987,0.5916622127204704,0.42857142857142855,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,1
0.9893119572478289,0.0,0.24000000000000005,0.0,0.631578947368421,0.0,0.3548387096774194,0.0,0.4083333333333333,0.8571428571428571,0.8,0.38979591836734695,0.9165554072096128,0.8698556921432389,0.7857142857142857,0.7777777777777778,0.7222222222222222,1.0,1.0,1.0,1
0.7762191048764195,1.0,0.8,1.0,0.6842105263157895,1.0,0.4032258064516129,0.2222222222222222,0.7416666666666667,0.42857142857142855,0.7,0.42397959183673467,0.6268357810413885,0.48850881881346875,0.14285714285714285,0.05555555555555555,0.8888888888888888,1.0,0.0,0.0,1
0.6432865731462926,0.0,0.0,1.0,0.0,1.0,0.24193548387096775,0.6666666666666666,0.6083333333333333,0.7142857142857143,0.4,0.21326530612244898,0.5614152202937249,0.2728487439871726,0.5714285714285714,0.3333333333333333,0.9444444444444444,1.0,0.0,0.0,0
0.23179692718770875,1.0,0.9199999999999999,0.0,0.05263157894736842,0.0,0.0967741935483871,0.0,0.19166666666666668,0.8571428571428571,0.15,0.0035714285714285713,0.5300400534045394,0.048102618920363445,0.35714285714285715,0.3333333333333333,0.7222222222222222,1.0,1.0,1.0,0
0.7688710754843019,1.0,0.24000000000000005,1.0,0.05263157894736842,0.0,0.5483870967741935,0.6666666666666666,0.075,0.42857142857142855,0.25,0.1596938775510204,0.5100133511348465,0.5563869588455371,0.5,0.4444444444444444,1.0,0.0,0.0,0.0,1
0.21710086840347362,0.0,0.039999999999999994,0.0,0.15789473684210525,0.0,0.967741935483871,0.6666666666666666,0.8916666666666667,0.42857142857142855,0.95,0.39693877551020407,0.7443257676902537,0.4655264564404062,0.8571428571428571,0.2222222222222222,0.8333333333333334,0.0,0.0,0.0,0
0.7274549098196392,0.0,0.5599999999999999,1.0,0.15789473684210525,1.0,0.3064516129032258,1.0,0.6666666666666666,0.5714285714285714,0.9,0.46938775510204084,0.3090787716955941,0.3861571352218065,0.42857142857142855,0.2222222222222222,0.1111111111111111,1.0,0.0,1.0,0
0.1843687374749499,1.0,0.8400000000000001,0.0,0.15789473684210525,0.0,0.45161290322580644,0.888888888888889,0.5666666666666667,0.5714285714285714,0.85,0.09642857142857143,0.42923898531375165,0.9700694815606627,0.6428571428571429,0.5555555555555556,0.2777777777777778,1.0,0.0,0.0,1
0.895123580494322,1.0,0.32,1.0,0.3157894736842105,0.0,0.1935483870967742,0.5555555555555556,0.725,1.0,0.4,0.3025510204081633,0.11481975967957277,0.547300908605024,0.14285714285714285,0.05555555555555555,0.8888888888888888,0.0,0.0,1.0,1
0.21442885771543085,1.0,0.0,0.0,0.0,1.0,0.7903225806451613,0.2222222222222222,0.6416666666666667,0.7142857142857143,1.0,0.34030612244897956,0.24032042723631508,0.9593800106894709,0.35714285714285715,0.05555555555555555,0.05555555555555555,1.0,0.0,0.0,1
0.8650634602538411,1.0,0.72,0.0,0.21052631578947367,0.0,0.6774193548387096,0.888888888888889,0.8666666666666667,0.14285714285714285,0.55,0.5224489795918368,0.5761014686248331,0.8874933190807055,0.8571428571428571,0.3888888888888889,0.1111111111111111,1.0,1.0,0.0,1
0.8142952571810287,1.0,0.07999999999999999,1.0,0.0,0.0,0.27419354838709675,0.0,0.475,0.14285714285714285,0.15,0.2086734693877551,0.09746328437917223,0.2581507215392838,0.5714285714285714,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0
0.2758851035404142,1.0,0.0,0.0,0.0,1.0,0.3870967741935484,0.6666666666666666,0.5583333333333333,0.42857142857142855,0.0,0.36020408163265305,0.14753004005340453,0.23142704436130412,0.5,0.5,0.0,1.0,1.0,1.0,0
0.5804943219772879,0.0,0.36,0.0,0.2631578947368421,1.0,0.06451612903225806,0.11111111111111112,0.65,0.7142857142857143,0.4,0.710204081632653,0.8564753004005341,0.9211651523249599,0.5714285714285714,0.5555555555555556,0.5,1.0,1.0,0.0,1
0.5537742150968604,1.0,0.52,1.0,0.05263157894736842,0.0,0.6129032258064516,0.4444444444444445,0.8083333333333333,0.0,0.25,0.09897959183673469,0.2616822429906542,0.6472474612506681,0.2857142857142857,0.2222222222222222,0.6666666666666666,1.0,1.0,1.0,1
0.21309285237140949,0.0,0.0,1.0,0.10526315789473684,0.0,0.9032258064516129,0.2222222222222222,0.6666666666666666,0.42857142857142855,0.2,0.23877551020408164,0.1295060080106809,0.2747194013896312,0.8571428571428571,0.3888888888888889,0.8333333333333334,0.0,0.0,1.0,0
0.30861723446893785,0.0,0.0,0.0,0.05263157894736842,1.0,0.9354838709677419,0.7777777777777778,0.6333333333333333,0.2857142857142857,0.15,0.37857142857142856,0.21428571428571427,0.6590058792089791,0.5,0.3333333333333333,0.7777777777777778,1.0,0.0,0.0,1
0.05945223780895124,1.0,0.27999999999999997,1.0,0.0,0.0,0.4838709677419355,0.33333333333333337,0.5083333333333333,0.7142857142857143,0.05,0.11581632653061225,0.006008010680907877,0.41715660074826294,0.35714285714285715,0.0,0.2222222222222222,0.0,1.0,0.0,0
0.46760187040748163,1.0,0.0,0.0,0.05263157894736842,1.0,0.12903225806451613,0.33333333333333337,0.9833333333333333,0.7142857142857143,0.25,0.5872448979591837,0.8164218958611482,0.12560128273650453,0.42857142857142855,0.2222222222222222,0.05555555555555555,1.0,1.0,0.0,0
0.8022712090848363,1.0,0.72,0.0,0.631578947368421,1.0,0.8064516129032258,0.4444444444444445,0.5416666666666666,0.14285714285714285,0.75,0.7127551020408164,0.6615487316421896,0.599946552645644,0.7857142857142857,0.6666666666666666,0.1111111111111111,1.0,0.0,0.0,1
0.11489645958583834,1.0,0.48,1.0,0.15789473684210525,1.0,0.3225806451612903,0.0,0.06666666666666667,0.0,0.25,0.30306122448979594,0.3925233644859813,0.4794227685729556,0.14285714285714285,0.1111111111111111,0.8333333333333334,1.0,1.0,0.0,0
0.5156980627922512,0.0,0.2,0.0,0.15789473684210525,1.0,0.7419354838709677,0.33333333333333337,0.15833333333333333,0.42857142857142855,0.75,0.25,0.2576769025367156,0.4037947621592731,0.9285714285714286,0.8333333333333334,0.5,1.0,1.0,0.0,0
0.8917835671342685,0.0,0.24000000000000005,1.0,0.0,0.0,0.1935483870967742,0.6666666666666666,0.2,0.5714285714285714,0.05,0.08571428571428572,0.37917222963951935,0.5913949759486905,0.9285714285714286,0.3333333333333333,0.2777777777777778,1.0,1.0,1.0,1
0.5070140280561122,0.0,0.039999999999999994,0.0,0.2631578947368421,1.0,0.1774193548387097,1.0,0.21666666666666667,0.7142857142857143,0.3,0.08418367346938775,0.157543391188251,0.6557990379476216,0.5714285714285714,0.05555555555555555,0.3333333333333333,1.0,1.0,0.0,1
0.7221108884435538,0.0,0.9199999999999999,0.0,0.10526315789473684,1.0,0.6774193548387096,0.4444444444444445,0.26666666666666666,0.7142857142857143,0.65,0.7581632653061224,0.8658210947930574,0.9711384286477819,0.8571428571428571,0.5555555555555556,0.4444444444444444,1.0,1.0,1.0,1
0.2631930527722111,0.0,0.0,1.0,0.3157894736842105,0.0,0.22580645161290322,0.2222222222222222,0.7,1.0,0.7,0.06428571428571428,0.7176234979973297,0.7659005879208979,0.14285714285714285,0.0,0.1111111111111111,0.0,0.0,1.0,1
0.3473613894455578,0.0,0.32,0.0,0.3684210526315789,0.0,0.11290322580645161,0.6666666666666666,0.9333333333333333,0.14285714285714285,0.6,0.4596938775510204,0.863150867823765,0.2936932121859968,0.07142857142857142,0.05555555555555555,0.6666666666666666,1.0,1.0,0.0,0
0.4061456245824983,1.0,0.8800000000000001,1.0,0.05263157894736842,0.0,0.5967741935483871,0.33333333333333337,0.15,0.0,0.45,0.7096938775510204,0.8591455273698264,0.3388562266167825,0.7142857142857143,0.5555555555555556,0.2777777777777778,1.0,1.0,1.0,0
0.8363393453573814,0.0,0.0,1.0,0.0,1.0,0.46774193548387094,0.0,0.45,0.0,0.9,0.8112244897959183,0.951935914552737,0.28540887226082307,0.8571428571428571,0.0,0.8333333333333334,1.0,0.0,1.0,1
0.2458249832999332,0.0,0.5599999999999999,0.0,0.0,0.0,0.0,0.5555555555555556,0.975,0.8571428571428571,0.15,0.26479591836734695,0.022029372496662217,0.7998396579369321,1.0,0.0,0.5555555555555556,0.0,0.0,1.0,1
0.1409485637942552,1.0,0.44000000000000006,0.0,0.3157894736842105,1.0,0.11290322580645161,0.7777777777777778,0.7666666666666667,0.14285714285714285,0.7,0.44948979591836735,0.48998664886515353,0.8968466060929984,0.5714285714285714,0.2777777777777778,0.1111111111111111,1.0,0.0,0.0,1
